fid,srtm_36_04,X,Y
"16929",1251.0000000000,-3.0595833333,42.3562500000
"16930",1239.0000000000,-3.0587500000,42.3562500000
"16931",1233.0000000000,-3.0579166667,42.3562500000
"16932",1222.0000000000,-3.0570833333,42.3562500000
"16933",1220.0000000000,-3.0562500000,42.3562500000
"16934",1234.0000000000,-3.0554166667,42.3562500000
"16935",1246.0000000000,-3.0545833333,42.3562500000
"16936",1234.0000000000,-3.0537500000,42.3562500000
"16937",1220.0000000000,-3.0529166667,42.3562500000
"16938",1198.0000000000,-3.0520833333,42.3562500000
"16939",1182.0000000000,-3.0512500000,42.3562500000
"16940",1184.0000000000,-3.0504166667,42.3562500000
"16941",1184.0000000000,-3.0495833333,42.3562500000
"16942",1176.0000000000,-3.0487500000,42.3562500000
"16943",1176.0000000000,-3.0479166667,42.3562500000
"16944",1183.0000000000,-3.0470833333,42.3562500000
"16945",1184.0000000000,-3.0462500000,42.3562500000
"16946",1170.0000000000,-3.0454166667,42.3562500000
"16947",1149.0000000000,-3.0445833333,42.3562500000
"16948",1128.0000000000,-3.0437500000,42.3562500000
"16949",1111.0000000000,-3.0429166667,42.3562500000
"16950",1091.0000000000,-3.0420833333,42.3562500000
"16951",1069.0000000000,-3.0412500000,42.3562500000
"16952",1052.0000000000,-3.0404166667,42.3562500000
"16953",1039.0000000000,-3.0395833333,42.3562500000
"16954",1039.0000000000,-3.0387500000,42.3562500000
"16955",1044.0000000000,-3.0379166667,42.3562500000
"16956",1047.0000000000,-3.0370833333,42.3562500000
"16957",1056.0000000000,-3.0362500000,42.3562500000
"16958",1077.0000000000,-3.0354166667,42.3562500000
"16959",1085.0000000000,-3.0345833333,42.3562500000
"16960",1086.0000000000,-3.0337500000,42.3562500000
"16961",1082.0000000000,-3.0329166667,42.3562500000
"16962",1064.0000000000,-3.0320833333,42.3562500000
"16963",1045.0000000000,-3.0312500000,42.3562500000
"16964",1029.0000000000,-3.0304166667,42.3562500000
"16965",1006.0000000000,-3.0295833333,42.3562500000
"16966",983.0000000000,-3.0287500000,42.3562500000
"16967",962.0000000000,-3.0279166667,42.3562500000
"16968",936.0000000000,-3.0270833333,42.3562500000
"16969",913.0000000000,-3.0262500000,42.3562500000
"16970",900.0000000000,-3.0254166667,42.3562500000
"16971",897.0000000000,-3.0245833333,42.3562500000
"16972",905.0000000000,-3.0237500000,42.3562500000
"16973",918.0000000000,-3.0229166667,42.3562500000
"16974",921.0000000000,-3.0220833333,42.3562500000
"16975",927.0000000000,-3.0212500000,42.3562500000
"16976",950.0000000000,-3.0204166667,42.3562500000
"16977",963.0000000000,-3.0195833333,42.3562500000
"16978",963.0000000000,-3.0187500000,42.3562500000
"16979",948.0000000000,-3.0179166667,42.3562500000
"16980",942.0000000000,-3.0170833333,42.3562500000
"16981",962.0000000000,-3.0162500000,42.3562500000
"16982",980.0000000000,-3.0154166667,42.3562500000
"16983",982.0000000000,-3.0145833333,42.3562500000
"16984",990.0000000000,-3.0137500000,42.3562500000
"16985",996.0000000000,-3.0129166667,42.3562500000
"16986",990.0000000000,-3.0120833333,42.3562500000
"16987",978.0000000000,-3.0112500000,42.3562500000
"16988",972.0000000000,-3.0104166667,42.3562500000
"16989",963.0000000000,-3.0095833333,42.3562500000
"16990",944.0000000000,-3.0087500000,42.3562500000
"16991",925.0000000000,-3.0079166667,42.3562500000
"16992",913.0000000000,-3.0070833333,42.3562500000
"16993",909.0000000000,-3.0062500000,42.3562500000
"16994",911.0000000000,-3.0054166667,42.3562500000
"16995",899.0000000000,-3.0045833333,42.3562500000
"16996",890.0000000000,-3.0037500000,42.3562500000
"16997",882.0000000000,-3.0029166667,42.3562500000
"16998",864.0000000000,-3.0020833333,42.3562500000
"16999",839.0000000000,-3.0012500000,42.3562500000
"17000",806.0000000000,-3.0004166667,42.3562500000
"17001",778.0000000000,-2.9995833333,42.3562500000
"17002",769.0000000000,-2.9987500000,42.3562500000
"17003",767.0000000000,-2.9979166667,42.3562500000
"17004",766.0000000000,-2.9970833333,42.3562500000
"17005",765.0000000000,-2.9962500000,42.3562500000
"17006",763.0000000000,-2.9954166667,42.3562500000
"17007",764.0000000000,-2.9945833333,42.3562500000
"17008",766.0000000000,-2.9937500000,42.3562500000
"17009",766.0000000000,-2.9929166667,42.3562500000
"17010",768.0000000000,-2.9920833333,42.3562500000
"17011",769.0000000000,-2.9912500000,42.3562500000
"17012",775.0000000000,-2.9904166667,42.3562500000
"17013",793.0000000000,-2.9895833333,42.3562500000
"17014",812.0000000000,-2.9887500000,42.3562500000
"17015",836.0000000000,-2.9879166667,42.3562500000
"17016",858.0000000000,-2.9870833333,42.3562500000
"17017",860.0000000000,-2.9862500000,42.3562500000
"17018",850.0000000000,-2.9854166667,42.3562500000
"17019",847.0000000000,-2.9845833333,42.3562500000
"17020",850.0000000000,-2.9837500000,42.3562500000
"17021",859.0000000000,-2.9829166667,42.3562500000
"17022",876.0000000000,-2.9820833333,42.3562500000
"17023",899.0000000000,-2.9812500000,42.3562500000
"17024",928.0000000000,-2.9804166667,42.3562500000
"17025",951.0000000000,-2.9795833333,42.3562500000
"17026",955.0000000000,-2.9787500000,42.3562500000
"17027",952.0000000000,-2.9779166667,42.3562500000
"17028",964.0000000000,-2.9770833333,42.3562500000
"17029",991.0000000000,-2.9762500000,42.3562500000
"17030",1020.0000000000,-2.9754166667,42.3562500000
"17031",1031.0000000000,-2.9745833333,42.3562500000
"17032",1009.0000000000,-2.9737500000,42.3562500000
"17033",988.0000000000,-2.9729166667,42.3562500000
"17034",967.0000000000,-2.9720833333,42.3562500000
"17035",948.0000000000,-2.9712500000,42.3562500000
"17036",924.0000000000,-2.9704166667,42.3562500000
"17037",905.0000000000,-2.9695833333,42.3562500000
"17038",895.0000000000,-2.9687500000,42.3562500000
"17039",903.0000000000,-2.9679166667,42.3562500000
"17040",922.0000000000,-2.9670833333,42.3554166670
"17041",946.0000000000,-2.9662500000,42.3554166670
"17042",968.0000000000,-2.9654166667,42.3554166670
"17043",983.0000000000,-2.9645833333,42.3554166670
"17044",991.0000000000,-2.9637500000,42.3554166670
"17045",1008.0000000000,-2.9629166667,42.3554166670
"17046",1032.0000000000,-2.9620833333,42.3554166670
"17047",1050.0000000000,-2.9612500000,42.3554166670
"17048",1077.0000000000,-2.9604166667,42.3554166670
"17049",1100.0000000000,-2.9595833333,42.3554166670
"17050",1118.0000000000,-2.9587500000,42.3554166670
"17051",1112.0000000000,-2.9579166667,42.3554166670
"17052",1083.0000000000,-2.9570833333,42.3554166670
"17053",1049.0000000000,-2.9562500000,42.3554166670
"17054",1034.0000000000,-2.9554166667,42.3554166670
"17055",1032.0000000000,-2.9545833333,42.3554166670
"17056",1037.0000000000,-2.9537500000,42.3554166670
"17057",1042.0000000000,-2.9529166667,42.3554166670
"17058",1030.0000000000,-2.9520833333,42.3554166670
"17059",1005.0000000000,-2.9512500000,42.3554166670
"17060",977.0000000000,-2.9504166667,42.3554166670
"17061",951.0000000000,-2.9495833333,42.3554166670
"17062",931.0000000000,-2.9487500000,42.3554166670
"17063",915.0000000000,-2.9479166667,42.3554166670
"17064",909.0000000000,-2.9470833333,42.3554166670
"17065",888.0000000000,-2.9462500000,42.3554166670
"17066",876.0000000000,-2.9454166667,42.3554166670
"17067",876.0000000000,-2.9445833333,42.3554166670
"17068",880.0000000000,-2.9437500000,42.3554166670
"17069",910.0000000000,-2.9429166667,42.3554166670
"17070",944.0000000000,-2.9420833333,42.3554166670
"17071",972.0000000000,-2.9412500000,42.3554166670
"17072",997.0000000000,-2.9404166667,42.3554166670
"17073",1006.0000000000,-2.9395833333,42.3554166670
"17074",1018.0000000000,-2.9387500000,42.3554166670
"17075",1033.0000000000,-2.9379166667,42.3554166670
"17076",1040.0000000000,-2.9370833333,42.3554166670
"17077",1042.0000000000,-2.9362500000,42.3554166670
"17078",1034.0000000000,-2.9354166667,42.3554166670
"17079",1015.0000000000,-2.9345833333,42.3554166670
"17080",1016.0000000000,-2.9337500000,42.3554166670
"17081",1034.0000000000,-2.9329166667,42.3554166670
"17082",1046.0000000000,-2.9320833333,42.3554166670
"17083",1056.0000000000,-2.9312500000,42.3554166670
"17084",1062.0000000000,-2.9304166667,42.3554166670
"17085",1051.0000000000,-2.9295833333,42.3554166670
"17086",1041.0000000000,-2.9287500000,42.3554166670
"17087",1060.0000000000,-2.9279166667,42.3554166670
"17088",1081.0000000000,-2.9270833333,42.3554166670
"17089",1098.0000000000,-2.9262500000,42.3554166670
"17090",1113.0000000000,-2.9254166667,42.3554166670
"17091",1133.0000000000,-2.9245833333,42.3554166670
"17092",1153.0000000000,-2.9237500000,42.3554166670
"17093",1170.0000000000,-2.9229166667,42.3554166670
"17094",1188.0000000000,-2.9220833333,42.3554166670
"17095",1200.0000000000,-2.9212500000,42.3554166670
"17096",1205.0000000000,-2.9204166667,42.3554166670
"17097",1199.0000000000,-2.9195833333,42.3554166670
"17098",1183.0000000000,-2.9187500000,42.3554166670
"17099",1160.0000000000,-2.9179166667,42.3554166670
"17100",1138.0000000000,-2.9170833333,42.3554166670
"17101",1126.0000000000,-2.9162500000,42.3554166670
"17102",1137.0000000000,-2.9154166667,42.3554166670
"17103",1156.0000000000,-2.9145833333,42.3554166670
"17104",1163.0000000000,-2.9137500000,42.3554166670
"17105",1149.0000000000,-2.9129166667,42.3554166670
"17106",1126.0000000000,-2.9120833333,42.3554166670
"17107",1103.0000000000,-2.9112500000,42.3554166670
"17108",1107.0000000000,-2.9104166667,42.3554166670
"17109",1130.0000000000,-2.9095833333,42.3554166670
"17110",1148.0000000000,-2.9087500000,42.3554166670
"17111",1171.0000000000,-2.9079166667,42.3554166670
"17112",1181.0000000000,-2.9070833333,42.3554166670
"17113",1170.0000000000,-2.9062500000,42.3554166670
"17114",1153.0000000000,-2.9054166667,42.3554166670
"17115",1132.0000000000,-2.9045833333,42.3554166670
"17116",1108.0000000000,-2.9037500000,42.3554166670
"17117",1082.0000000000,-2.9029166667,42.3554166670
"17118",1062.0000000000,-2.9020833333,42.3554166670
"17119",1062.0000000000,-2.9012500000,42.3554166670
"17120",1094.0000000000,-2.9004166667,42.3554166670
"17121",1122.0000000000,-2.8995833333,42.3554166670
"17122",1138.0000000000,-2.8987500000,42.3554166670
"17123",1136.0000000000,-2.8979166667,42.3554166670
"17124",1132.0000000000,-2.8970833333,42.3554166670
"17125",1120.0000000000,-2.8962500000,42.3554166670
"17126",1106.0000000000,-2.8954166667,42.3554166670
"17127",1088.0000000000,-2.8945833333,42.3554166670
"17128",1062.0000000000,-2.8937500000,42.3554166670
"17129",1038.0000000000,-2.8929166667,42.3554166670
"17130",1013.0000000000,-2.8920833333,42.3554166670
"17131",989.0000000000,-2.8912500000,42.3554166670
"17132",964.0000000000,-2.8904166667,42.3554166670
"17133",939.0000000000,-2.8895833333,42.3554166670
"17134",931.0000000000,-2.8887500000,42.3554166670
"17135",942.0000000000,-2.8879166667,42.3554166670
"17136",956.0000000000,-2.8870833333,42.3554166670
"17137",963.0000000000,-2.8862500000,42.3554166670
"17138",968.0000000000,-2.8854166667,42.3554166670
"17139",980.0000000000,-2.8845833333,42.3554166670
"17140",987.0000000000,-2.8837500000,42.3554166670
"17141",985.0000000000,-2.8829166667,42.3554166670
"17142",970.0000000000,-2.8820833333,42.3554166670
"17143",950.0000000000,-2.8812500000,42.3554166670
"17144",933.0000000000,-2.8804166667,42.3554166670
"17145",912.0000000000,-2.8795833333,42.3554166670
"17146",899.0000000000,-2.8787500000,42.3554166670
"17147",885.0000000000,-2.8779166667,42.3554166670
"17148",874.0000000000,-2.8770833333,42.3554166670
"17149",861.0000000000,-2.8762500000,42.3554166670
"17150",851.0000000000,-2.8754166667,42.3554166670
"17151",847.0000000000,-2.8745833333,42.3554166670
"17152",847.0000000000,-2.8737500000,42.3554166670
"17153",849.0000000000,-2.8729166667,42.3554166670
"17154",847.0000000000,-2.8720833333,42.3554166670
"17155",842.0000000000,-2.8712500000,42.3554166670
"17156",830.0000000000,-2.8704166667,42.3554166670
"17157",817.0000000000,-2.8695833333,42.3554166670
"17158",808.0000000000,-2.8687500000,42.3554166670
"17159",798.0000000000,-2.8679166667,42.3554166670
"17160",791.0000000000,-2.8670833333,42.3554166670
"17161",788.0000000000,-2.8662500000,42.3554166670
"17162",788.0000000000,-2.8654166667,42.3554166670
"17163",797.0000000000,-2.8645833333,42.3554166670
"17164",802.0000000000,-2.8637500000,42.3554166670
"17165",799.0000000000,-2.8629166667,42.3554166670
"17166",787.0000000000,-2.8620833333,42.3554166670
"17167",781.0000000000,-2.8612500000,42.3554166670
"17168",782.0000000000,-2.8604166667,42.3554166670
"17169",784.0000000000,-2.8595833333,42.3554166670
"17170",779.0000000000,-2.8587500000,42.3554166670
"17171",772.0000000000,-2.8579166667,42.3554166670
"17172",759.0000000000,-2.8570833333,42.3554166670
"17173",748.0000000000,-2.8562500000,42.3554166670
"17174",742.0000000000,-2.8554166667,42.3554166670
"17175",732.0000000000,-2.8545833333,42.3554166670
"17176",722.0000000000,-2.8537500000,42.3554166670
"17177",715.0000000000,-2.8529166667,42.3554166670
"17178",710.0000000000,-2.8520833333,42.3554166670
"17179",705.0000000000,-2.8512500000,42.3554166670
"17180",701.0000000000,-2.8504166667,42.3554166670
"17181",691.0000000000,-2.8495833333,42.3554166670
"17182",687.0000000000,-2.8487500000,42.3554166670
"17183",684.0000000000,-2.8479166667,42.3554166670
"17184",681.0000000000,-2.8470833333,42.3554166670
"17185",678.0000000000,-2.8462500000,42.3554166670
"17186",676.0000000000,-2.8454166667,42.3554166670
"17187",673.0000000000,-2.8445833333,42.3554166670
"17188",670.0000000000,-2.8437500000,42.3554166670
"17189",667.0000000000,-2.8429166667,42.3554166670
"17190",666.0000000000,-2.8420833333,42.3554166670
"17191",664.0000000000,-2.8412500000,42.3554166670
"17192",661.0000000000,-2.8404166667,42.3554166670
"17193",659.0000000000,-2.8395833333,42.3554166670
"17194",659.0000000000,-2.8387500000,42.3554166670
"17195",658.0000000000,-2.8379166667,42.3554166670
"17196",656.0000000000,-2.8370833333,42.3554166670
"17197",657.0000000000,-2.8362500000,42.3554166670
"17198",657.0000000000,-2.8354166667,42.3554166670
"17199",655.0000000000,-2.8345833333,42.3554166670
"17200",655.0000000000,-2.8337500000,42.3554166670
"17201",659.0000000000,-2.8329166667,42.3554166670
"17202",660.0000000000,-2.8320833333,42.3554166670
"17203",661.0000000000,-2.8312500000,42.3554166670
"17204",659.0000000000,-2.8304166667,42.3554166670
"17205",658.0000000000,-2.8295833333,42.3554166670
"17206",658.0000000000,-2.8287500000,42.3554166670
"17207",656.0000000000,-2.8279166667,42.3554166670
"17208",652.0000000000,-2.8270833333,42.3554166670
"17209",650.0000000000,-2.8262500000,42.3554166670
"17210",646.0000000000,-2.8254166667,42.3554166670
"17211",639.0000000000,-2.8245833333,42.3554166670
"17212",637.0000000000,-2.8237500000,42.3554166670
"17213",638.0000000000,-2.8229166667,42.3554166670
"17214",638.0000000000,-2.8220833333,42.3554166670
"17215",644.0000000000,-2.8212500000,42.3554166670
"17216",656.0000000000,-2.8204166667,42.3554166670
"17217",663.0000000000,-2.8195833333,42.3554166670
"17218",662.0000000000,-2.8187500000,42.3554166670
"17219",661.0000000000,-2.8179166667,42.3554166670
"17220",657.0000000000,-2.8170833333,42.3554166670
"17221",671.0000000000,-2.8162500000,42.3554166670
"17222",692.0000000000,-2.8154166667,42.3554166670
"17223",698.0000000000,-2.8145833333,42.3554166670
"17224",696.0000000000,-2.8137500000,42.3554166670
"17225",691.0000000000,-2.8129166667,42.3554166670
"17226",682.0000000000,-2.8120833333,42.3554166670
"17227",672.0000000000,-2.8112500000,42.3554166670
"17228",668.0000000000,-2.8104166667,42.3554166670
"17229",663.0000000000,-2.8095833333,42.3554166670
"17230",657.0000000000,-2.8087500000,42.3554166670
"17231",647.0000000000,-2.8079166667,42.3554166670
"17232",642.0000000000,-2.8070833333,42.3554166670
"17233",656.0000000000,-2.8062500000,42.3554166670
"17234",675.0000000000,-2.8054166667,42.3554166670
"17235",682.0000000000,-2.8045833333,42.3554166670
"17236",689.0000000000,-2.8037500000,42.3554166670
"17237",694.0000000000,-2.8029166667,42.3554166670
"17238",699.0000000000,-2.8020833333,42.3554166670
"17239",704.0000000000,-2.8012500000,42.3554166670
"17240",712.0000000000,-2.8004166667,42.3554166670
"17241",720.0000000000,-2.7995833333,42.3554166670
"17242",709.0000000000,-2.7987500000,42.3554166670
"17243",699.0000000000,-2.7979166667,42.3554166670
"17244",694.0000000000,-2.7970833333,42.3554166670
"17245",683.0000000000,-2.7962500000,42.3554166670
"17246",681.0000000000,-2.7954166667,42.3554166670
"17247",678.0000000000,-2.7945833333,42.3554166670
"17248",665.0000000000,-2.7937500000,42.3554166670
"17249",656.0000000000,-2.7929166667,42.3554166670
"17250",652.0000000000,-2.7920833333,42.3554166670
"17251",646.0000000000,-2.7912500000,42.3554166670
"17252",638.0000000000,-2.7904166667,42.3554166670
"17253",633.0000000000,-2.7895833333,42.3554166670
"17254",631.0000000000,-2.7887500000,42.3554166670
